,고객번호,성별,연령대,거주지역,14년 상반기 구매총액,14년 하반기 구매총액,15년 상반기 구매총액,15년 하반기 구매총액,14년도총구매액,15년도총구매액,식품_1,식품_2,식품_3,식품_4,생활_1,생활_2,생활_3,생활_4,잡화_1,잡화_2,잡화_3,잡화_4,화장품_1,화장품_2,화장품_3,화장품_4,시설_1,시설_2,시설_3,시설_4,문화_1,문화_2,문화_3,문화_4,의류_1,의류_2,의류_3,의류_4,가구_1,가구_2,가구_3,가구_4,아동_1,아동_2,아동_3,아동_4,스포츠_레저_1,스포츠_레저_2,스포츠_레저_3,스포츠_레저_4,악세사리_1,악세사리_2,악세사리_3,악세사리_4,전자제품_1,전자제품_2,전자제품_3,전자제품_4
1044,8189,F,35세~39세,100.0,4510162,3828522,3670872,3885894,8338684,7556766,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,4.0,4.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,4.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1045,6078,F,40세~44세,13.0,14620818,11336872,12614524,14188530,25957690,26803054,2.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,0.0,0.0,4.0,0.0,3.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,4.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0
1046,17003,F,40세~44세,100.0,19690138,19043104,27577658,19764518,38733242,47342176,1.0,2.0,3.0,4.0,4.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,3.0,3.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0
1047,14343,M,35세~39세,610.0,24167862,9555184,4277248,5706304,33723046,9983552,4.0,4.0,2.0,4.0,4.0,1.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0
1048,1536,M,55세~59세,55.0,11877216,16789034,22859690,11412540,28666250,34272230,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,3.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,2.0,3.0,1.0,4.0,4.0,3.0,1.0,0.0,1.0,1.0
1049,3192,F,50세~54세,460.0,9443048,7522986,6809250,5622622,16966034,12431872,2.0,1.0,2.0,2.0,4.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,4.0,0.0,3.0
1050,12272,F,35세~39세,210.0,4622694,4190542,4613660,4096534,8813236,8710194,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,4.0,2.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
1051,6129,F,40세~44세,500.0,14701808,9149108,8898066,5067026,23850916,13965092,3.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0
1052,4664,F,45세~49세,500.0,54682592,58751078,33327816,35434104,113433670,68761920,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,4.0,3.0,4.0,0.0,1.0,0.0,0.0
1053,14339,F,40세~44세,500.0,8083374,8158556,11554598,7255192,16241930,18809790,3.0,2.0,1.0,2.0,4.0,4.0,2.0,3.0,2.0,1.0,2.0,0.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0
1054,3545,M,45세~49세,100.0,44651034,41982830,15184770,10983138,86633864,26167908,4.0,4.0,4.0,3.0,4.0,1.0,2.0,3.0,1.0,1.0,0.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0,4.0,2.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,3.0,3.0,2.0,4.0,4.0
1055,14199,M,30세~34세,340.0,2351936,1363206,1499692,1683342,3715142,3183034,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1056,3896,F,45세~49세,100.0,57014642,38739918,40149994,27330706,95754560,67480700,4.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,0.0,4.0,4.0,4.0,4.0,3.0,1.0,0.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,1.0,3.0,4.0,4.0,4.0,1.0,4.0,3.0,4.0,0.0
1057,5201,F,45세~49세,100.0,9113654,10529164,5196412,3699622,19642818,8896034,4.0,4.0,3.0,2.0,3.0,4.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
1058,9571,F,30세~34세,100.0,4432876,3194578,3982724,2921340,7627454,6904064,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1059,8459,F,35세~39세,460.0,18209656,17618220,21070064,19227974,35827876,40298038,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,4.0,4.0,4.0,4.0,1.0,0.0,2.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
1060,15538,F,35세~39세,210.0,6793306,7061406,5613954,5951594,13854712,11565548,1.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,4.0,1.0,1.0,2.0,2.0,4.0,2.0,3.0,4.0,0.0,3.0,3.0,4.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1061,13924,M,45세~49세,500.0,11433774,7074480,9877458,8940204,18508254,18817662,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1062,6777,F,40세~44세,210.0,9175064,5566640,5481864,5459090,14741704,10940954,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,0.0,0.0,1.0,0.0,3.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1063,17389,F,30세~34세,210.0,9657540,5579074,7496088,6943654,15236614,14439742,2.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,0.0,0.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,3.0,3.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1064,5651,F,45세~49세,55.0,30270230,20543386,22774798,11170482,50813616,33945280,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,1.0,4.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,3.0,3.0,2.0,1.0,3.0,2.0,0.0,0.0
1065,3559,F,45세~49세,16.0,7731610,7138342,9777406,7627690,14869952,17405096,4.0,4.0,4.0,4.0,2.0,2.0,4.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1066,3911,F,45세~49세,39.0,11571578,16233640,12724934,6986030,27805218,19710964,4.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,4.0,3.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0
1067,8077,F,35세~39세,47.0,8471384,7234530,6601712,8384668,15705914,14986380,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
1068,963,M,55세~59세,460.0,43335438,16761542,29270940,32956398,60096980,62227338,2.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,1.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,0.0,3.0,3.0,3.0,4.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,2.0,1.0,1.0,2.0,4.0,4.0,4.0,3.0,3.0
1069,15079,F,30세~34세,55.0,11785134,10410730,10642240,13224730,22195864,23866970,3.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,4.0,1.0,4.0,2.0,4.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
1070,15053,F,30세~34세,300.0,12569918,15509940,13405094,10662944,28079858,24068038,2.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,0.0,1.0,1.0,0.0,2.0,3.0,3.0,3.0,0.0,3.0,1.0,0.0,4.0,4.0,4.0,4.0,0.0,2.0,3.0,1.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0
1071,7405,M,40세~44세,100.0,12837410,12097784,8017242,10540828,24935194,18558070,3.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1072,3031,M,50세~54세,16.0,22404674,18135528,21196676,22856632,40540202,44053308,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,4.0,1.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,0.0,0.0,0.0,4.0,3.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0
1073,11186,F,45세~49세,100.0,5511888,6562654,5172016,3537744,12074542,8709760,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1074,18522,F,55세~59세,75.0,5382120,5605772,4721248,4238774,10987892,8960022,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,1.0,0.0,0.0,2.0,3.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1075,1667,F,55세~59세,100.0,12146922,14597948,10523424,11340002,26744870,21863426,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,1.0,2.0,3.0,2.0,1.0,4.0,3.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
1076,3323,F,50세~54세,100.0,5917160,4679054,12355910,5745896,10596214,18101806,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,0.0,1.0,4.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
1077,10900,F,45세~49세,500.0,19413244,9239734,9624068,28384,28652978,9652452,1.0,1.0,1.0,1.0,3.0,2.0,2.0,0.0,3.0,0.0,3.0,0.0,3.0,3.0,4.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0
1078,17063,M,45세~49세,55.0,5682064,2624724,3256792,2807470,8306788,6064262,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
1079,19130,F,30세~34세,610.0,14938974,8184124,21764622,13295222,23123098,35059844,2.0,1.0,4.0,2.0,4.0,1.0,4.0,3.0,4.0,1.0,3.0,1.0,3.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,4.0,4.0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0
1080,10913,F,45세~49세,100.0,15709800,12899174,13106190,15984962,28608974,29091152,4.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,3.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0
1081,16564,F,50세~54세,55.0,14908846,23764576,18159184,7629468,38673422,25788652,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,0.0,0.0,1.0,0.0,3.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,1.0
1082,15996,F,25세~29세,100.0,7035496,6870974,8696854,4604714,13906470,13301568,3.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,3.0,2.0,3.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0
1083,8834,F,35세~39세,47.0,2511856,2125240,2218508,2469636,4637096,4688144,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1084,7558,F,40세~44세,100.0,19807066,24301286,43754548,19811692,44108352,63566240,1.0,1.0,2.0,2.0,3.0,2.0,4.0,4.0,4.0,0.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,4.0,4.0,2.0,3.0,2.0,0.0,4.0,4.0,4.0,4.0,2.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,3.0,4.0,2.0,2.0,4.0,3.0,2.0
1085,11577,F,55세~59세,16.0,5015464,3727028,3626744,3767728,8742492,7394472,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1086,17256,F,35세~39세,540.0,12143906,13081058,9227530,11650244,25224964,20877774,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,4.0,0.0,4.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0
1087,11212,M,55세~59세,100.0,2747280,2354262,2686820,2083956,5101542,4770776,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1088,15229,M,30세~34세,340.0,16742394,12986972,15503360,9746386,29729366,25249746,1.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,4.0,4.0,4.0,0.0,2.0,0.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,4.0,2.0,1.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1089,1312,F,55세~59세,100.0,33313788,20359488,22457798,13394726,53673276,35852524,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,1.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,3.0,3.0,4.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,4.0,2.0,4.0,4.0,1.0,3.0
1090,10201,F,50세~54세,100.0,53457746,41090478,49252878,28418758,94548224,77671636,3.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,0.0
1091,7301,F,40세~44세,100.0,19516146,16762908,18577782,19058250,36279054,37636032,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,4.0,1.0,0.0,1.0,0.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0
1092,9770,F,30세~34세,100.0,42446622,9423320,7306202,6786028,51869942,14092230,1.0,3.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,4.0,2.0,0.0,1.0
1093,17879,M,20세~24세,270.0,4484216,3560988,2519188,3635248,8045204,6154436,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1094,5135,F,45세~49세,460.0,6087736,7319842,5431664,3370714,13407578,8802378,3.0,2.0,3.0,1.0,3.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1095,196,F,60세이상,16.0,18129154,14723358,14566356,14871072,32852512,29437428,3.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,3.0,0.0,4.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,2.0,2.0
1096,18596,F,40세~44세,460.0,3335802,9967152,11802252,3482814,13302954,15285066,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1097,8646,F,35세~39세,13.0,72881682,67029426,34280874,19931864,139911108,54212738,1.0,1.0,1.0,1.0,2.0,4.0,4.0,2.0,1.0,0.0,4.0,0.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,3.0,0.0,4.0,0.0,1.0,4.0,4.0,4.0,4.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,4.0,0.0,2.0,2.0,0.0
1098,2376,F,50세~54세,16.0,13631824,15236660,6500338,10511496,28868484,17011834,2.0,1.0,1.0,2.0,2.0,4.0,1.0,3.0,1.0,3.0,1.0,1.0,4.0,4.0,2.0,3.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,3.0,0.0,0.0,2.0,0.0
1099,10465,F,60세이상,69.0,60015466,47383128,42932136,56224206,107398594,99156342,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,0.0,1.0,0.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,0.0,1.0,2.0
1100,1919,F,50세~54세,500.0,3663716,3340662,2958076,3284370,7004378,6242446,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1101,705,F,60세이상,100.0,7851272,4692200,6831406,7681992,12543472,14513398,3.0,2.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
